env,algo,rnn,n_episodes,n_frames,train_time,mean_return,std_return
anmp,td3-hard_on,nbrc,70,62720,2193.5620,-229.7868,9.7293
dipoc,a2c-default,None,6230,314336,1241.4137,474.2321,119.8581
dipoc,a2c-default,None,6240,314856,1243.5809,443.6525,75.2969
dipoc,a2c-default,None,6250,315376,1245.7174,457.0771,84.9463
anm,sac-default,None,2420,297307,13420.7174,-19425.3549,334.0639
dipoc,a2c-default,None,6260,315904,1247.7498,460.0825,78.5316
dipoc,a2c-default,None,6270,316560,1250.3110,444.9135,101.5805
dipoc,a2c-default,None,6280,317112,1252.6101,439.6783,86.1256
dipoc,a2c-default,None,6290,317704,1255.0327,476.1126,95.5323
dipoc,a2c-default,None,6300,318280,1256.5773,464.2973,102.0312
dipoc,a2c-default,None,6310,318856,1258.7173,498.9009,76.0479
anm,sac-default,None,2430,297453,13428.4292,-19310.2017,423.2002
dipoc,a2c-default,None,6320,319368,1260.7630,447.7514,95.8912
dipoc,a2c-default,None,6330,319984,1263.1795,463.7982,108.8257
dipoc,a2c-default,None,6340,320584,1265.5233,459.8357,112.7822
dipoc,a2c-default,None,6350,321120,1267.4207,460.0496,82.7101
dipoc,a2c-default,None,6360,321712,1268.7804,420.7426,71.0562
dipoc,a2c-default,None,6370,322328,1271.3391,441.5005,102.6304
anm,sac-default,None,2440,297565,13435.0646,-19429.3777,326.1151
dipoc,a2c-default,None,6380,322848,1273.4268,448.8887,114.2333
dipoc,a2c-default,None,6390,323424,1275.7097,408.4120,127.8997
dipoc,a2c-default,None,6400,324040,1278.1941,485.0463,89.1863
dipoc,a2c-default,None,6410,324544,1280.1728,440.9611,106.3052
dipoc,a2c-default,None,6420,325056,1281.9203,468.9633,107.4976
dipoc,a2c-default,None,6430,325688,1283.3802,457.0246,83.4456
dipoc,a2c-default,None,6440,326288,1285.2058,398.4628,106.3652
anm,sac-default,None,2450,297754,13444.0793,-19305.6973,452.7009
dipoc,a2c-default,None,6450,326768,1287.1328,488.5039,112.3770
dipoc,a2c-default,None,6460,327328,1289.3933,462.0780,97.5853
dipoc,a2c-default,None,6470,327952,1291.8378,391.5367,65.3356
dipoc,a2c-default,None,6480,328576,1294.3702,412.5892,101.6166
dipoc,a2c-default,None,6490,329184,1296.8304,432.5191,111.4570
anm,sac-default,None,2460,297922,13452.4593,-19590.3673,239.0988
dipoc,a2c-default,None,6500,329720,1299.0628,398.8781,127.1841
dipoc,a2c-default,None,6510,330232,1301.2195,321.4815,78.1075
dipoc,a2c-default,None,6520,330728,1303.1300,428.2831,129.4951
dipoc,a2c-default,None,6530,331288,1305.3870,444.9100,131.1039
dipoc,a2c-default,None,6540,331952,1308.0010,422.3810,123.5901
dipoc,a2c-default,None,6550,332416,1309.8655,511.0888,149.4288
anm,sac-default,None,2470,298057,13459.9743,-19393.8160,263.2504
dipoc,a2c-default,None,6560,332968,1312.0537,483.4227,158.1525
dipoc,a2c-default,None,6570,333624,1314.6884,504.1643,121.7555
dipoc,a2c-default,None,6580,334288,1317.3816,574.0312,131.7920
dipoc,a2c-default,None,6590,335000,1320.2525,479.4606,91.7926
dipoc,a2c-default,None,6600,335528,1322.4065,447.7395,95.0852
anm,sac-default,None,2480,298191,13467.4669,-19475.3896,331.8991
dipoc,a2c-default,None,6610,336184,1325.3957,468.7877,111.5398
dipoc,a2c-default,None,6620,336760,1327.6568,517.4891,122.9818
dipoc,a2c-default,None,6630,337248,1329.6471,444.8544,93.8327
dipoc,a2c-default,None,6640,337824,1331.9794,481.8314,87.6943
dipoc,a2c-default,None,6650,338440,1334.2754,453.7800,81.2034
anm,sac-default,None,2490,298356,13475.8832,-19382.0702,288.5340
dipoc,a2c-default,None,6660,339040,1336.0977,477.6520,111.2798
dipoc,a2c-default,None,6670,339688,1338.6958,482.6379,104.1835
dipoc,a2c-default,None,6680,340344,1341.3579,576.8831,124.2551
dipoc,a2c-default,None,6690,341056,1344.3638,525.8225,114.8431
dipoc,a2c-default,None,6700,341752,1347.2861,520.1829,145.5881
dipoc,a2c-default,None,6710,342376,1349.7945,503.2193,93.7043
anm,sac-default,None,2500,298528,13484.5857,-19364.6960,258.4261
dipoc,a2c-default,None,6720,342960,1352.1538,491.1280,113.8382
dipoc,a2c-default,None,6730,343576,1353.6756,414.2732,86.6479
dipoc,a2c-default,None,6740,344144,1355.9683,422.1277,92.9279
dipoc,a2c-default,None,6750,344760,1358.4767,452.2694,111.3763
dipoc,a2c-default,None,6760,345328,1360.7612,501.4443,123.2234
dipoc,a2c-default,None,6770,345952,1363.2310,499.8734,130.8618
anm,sac-default,None,2510,298686,13492.7714,-19347.2308,289.3161
dipoc,a2c-default,None,6780,346632,1365.8644,533.8728,107.5734
dipoc,a2c-default,None,6790,347232,1368.1122,493.8335,101.2072
dipoc,a2c-default,None,6800,347944,1370.8538,450.5334,98.0078
dipoc,a2c-default,None,6810,348536,1373.1156,456.2349,99.5701
dipoc,a2c-default,None,6820,349096,1375.3304,394.8139,70.9525
anm,sac-default,None,2520,298848,13501.2369,-19399.2535,317.3142
dipoc,a2c-default,None,6830,349592,1377.1914,409.5860,65.3786
dipoc,a2c-default,None,6840,350144,1379.3278,488.9617,109.8694
dipoc,a2c-default,None,6850,350656,1381.3138,451.5784,88.3880
dipoc,a2c-default,None,6860,351192,1383.4133,480.8613,100.3146
dipoc,a2c-default,None,6870,351728,1385.4753,437.3063,86.7013
dipoc,a2c-default,None,6880,352280,1387.5777,423.9294,108.6307
anm,sac-default,None,2530,298966,13507.9167,-19312.6972,267.4038
dipoc,a2c-default,None,6890,352840,1389.8553,419.9595,86.8974
dipoc,a2c-default,None,6900,353296,1391.2828,441.2074,110.7912
dipoc,a2c-default,None,6910,353832,1392.5252,439.5921,98.0594
dipoc,a2c-default,None,6920,354416,1393.9319,475.1112,104.3435
dipoc,a2c-default,None,6930,354920,1395.3764,467.3735,132.8667
dipoc,a2c-default,None,6940,355528,1397.8274,467.2910,122.1092
dipoc,a2c-default,None,6950,356168,1400.3409,417.9466,111.9256
anm,sac-default,None,2540,299127,13516.3113,-19266.6437,413.4001
dipoc,a2c-default,None,6960,356776,1402.6840,438.1272,134.5383
dipoc,a2c-default,None,6970,357440,1405.4149,488.6490,132.3930
dipoc,a2c-default,None,6980,358064,1407.8926,588.0848,165.1614
dipoc,a2c-default,None,6990,358736,1410.5929,413.2604,92.2518
dipoc,a2c-default,None,7000,359256,1412.6935,487.0535,101.4902
dipoc,a2c-default,None,7010,359864,1414.9800,483.2507,103.5157
anm,sac-default,None,2550,299283,13524.4805,-19360.8602,395.8518
dipoc,a2c-default,None,7020,360504,1417.5423,524.4051,108.1944
anmp,td3-hard,None,10,10000,313.2974,-2087.3555,11.6722
dipoc,a2c-default,None,7030,361152,1420.0662,433.9618,115.3896
dipoc,a2c-default,None,7040,361688,1422.2749,465.9655,117.4572
dipoc,a2c-default,None,7050,362240,1424.5937,437.0473,121.6074
dipoc,a2c-default,None,7060,362784,1426.7919,393.0049,94.1874
anm,sac-default,None,2560,299432,13532.3143,-19405.8683,291.9656
dipoc,a2c-default,None,7070,363312,1428.9044,410.3769,94.6737
dipoc,a2c-default,None,7080,363896,1431.3262,466.7747,105.3374
dipoc,a2c-default,None,7090,364424,1432.9891,456.7697,122.2055
dipoc,a2c-default,None,7100,365008,1435.2253,454.7836,78.7572
dipoc,a2c-default,None,7110,365608,1437.6250,481.9743,126.1548
dipoc,a2c-default,None,7120,366264,1440.2058,436.7334,97.3198
anm,sac-default,None,2570,299586,13540.2805,-19321.2705,371.1456
dipoc,a2c-default,None,7130,366880,1442.7765,446.5487,77.3555
dipoc,a2c-default,None,7140,367480,1445.0246,552.3439,84.6944
dipoc,a2c-default,None,7150,368104,1447.5172,505.6306,125.9542
dipoc,a2c-default,None,7160,368888,1450.5444,524.2618,133.3489
dipoc,a2c-default,None,7170,369568,1453.3956,558.2567,137.1278
anm,sac-default,None,2580,299717,13547.5398,-19393.2074,463.9127
dipoc,a2c-default,None,7180,370304,1456.3531,533.0341,124.4154
dipoc,a2c-default,None,7190,370944,1458.9391,557.4126,122.8364
dipoc,a2c-default,None,7200,371424,1460.8136,467.0193,101.8628
dipoc,a2c-default,None,7210,372040,1463.2462,433.3000,105.2335
dipoc,a2c-default,None,7220,372640,1465.6021,479.8002,118.9651
dipoc,a2c-default,None,7230,373280,1468.2597,457.3513,110.7909
anm,sac-default,None,2590,299931,13557.7837,-19253.3045,314.5722
dipoc,a2c-default,None,7240,373904,1470.7612,460.0801,86.5434
dipoc,a2c-default,None,7250,374440,1472.8317,448.6340,89.8344
dipoc,a2c-default,None,7260,374968,1474.9544,449.6946,106.5700
dipoc,a2c-default,None,7270,375528,1477.1188,464.5938,121.1813
dipoc,a2c-default,None,7280,376040,1479.1483,484.8772,76.2875
dipoc,a2c-default,None,7290,376688,1481.8909,564.5638,123.9889
anm,sac-default,None,2600,300113,13566.6729,-19454.4124,313.5233
dipoc,a2c-default,None,7300,377272,1483.9895,584.7821,155.3923
dipoc,a2c-default,None,7310,377904,1486.6471,470.7249,126.2734
dipoc,a2c-default,None,7320,378680,1489.7581,559.6659,115.5504
dipoc,a2c-default,None,7330,379264,1492.1451,544.6709,113.5932
anm,sac-default,None,2610,300241,13573.7057,-19548.9243,179.3394
dipoc,a2c-default,None,7340,379920,1494.7904,468.0845,93.5778
dipoc,a2c-default,None,7350,380504,1497.2132,424.7940,105.2945
dipoc,a2c-default,None,7360,381088,1499.6472,453.0407,109.5518
dipoc,a2c-default,None,7370,381640,1501.3578,445.8003,119.5578
dipoc,a2c-default,None,7380,382368,1504.2617,503.7000,123.0817
anm,sac-default,None,2620,300349,13580.0306,-19528.7525,416.9870
dipoc,a2c-default,None,7390,383128,1506.8008,508.6135,129.0663
dipoc,a2c-default,None,7400,383680,1508.2057,464.5140,97.6194
dipoc,a2c-default,None,7410,384272,1510.6281,537.4820,130.1902
dipoc,a2c-default,None,7420,384872,1513.0262,458.6467,102.8956
dipoc,a2c-default,None,7430,385536,1515.7612,565.9402,109.3556
anm,sac-default,None,2630,300481,13587.2623,-19356.5557,337.5629
dipoc,a2c-default,None,7440,386240,1518.6508,493.6261,115.3176
dipoc,a2c-default,None,7450,386704,1520.5440,382.0858,82.1921
dipoc,a2c-default,None,7460,387136,1522.2935,334.5678,65.0845
dipoc,a2c-default,None,7470,387512,1523.7988,397.0273,111.0009
dipoc,a2c-default,None,7480,388032,1525.8929,444.1045,125.6414
anm,sac-default,None,2640,300606,13594.3234,-19555.5985,287.6810
dipoc,a2c-default,None,7490,388720,1528.8159,502.0120,74.1336
dipoc,a2c-default,None,7500,389368,1531.5528,564.0996,123.7810
dipoc,a2c-default,None,7510,390056,1534.4177,501.8833,112.2082
dipoc,a2c-default,None,7520,390720,1537.1524,549.4227,119.2214
anm,sac-default,None,2650,300702,13600.2584,-19504.6905,320.3466
dipoc,a2c-default,None,7530,391448,1540.1658,499.2627,108.7557
dipoc,a2c-default,None,7540,392088,1542.7988,471.3867,113.2792
dipoc,a2c-default,None,7550,392760,1545.5862,510.3144,115.2994
dipoc,a2c-default,None,7560,393248,1546.7496,461.4104,101.8330
anm,sac-default,None,2660,300805,13606.4306,-19607.9804,233.3885
dipoc,a2c-default,None,7570,393872,1549.2958,507.5201,141.9688
dipoc,a2c-default,None,7580,394560,1551.1742,574.6357,125.8729
dipoc,a2c-default,None,7590,395272,1553.8460,558.3568,138.5404
dipoc,a2c-default,None,7600,395800,1555.9200,344.9836,51.9264
dipoc,a2c-default,None,7610,396272,1557.8336,415.2838,78.5193
anm,sac-default,None,2670,300896,13612.2742,-19590.0942,216.4413
dipoc,a2c-default,None,7620,396824,1560.0688,488.4042,114.0449
dipoc,a2c-default,None,7630,397376,1562.3210,553.0807,111.5415
dipoc,a2c-default,None,7640,398096,1565.3023,605.7535,135.5792
dipoc,a2c-default,None,7650,398864,1568.1092,555.8787,103.1094
anm,sac-default,None,2680,301017,13619.0766,-19466.2099,300.1699
dipoc,a2c-default,None,7660,399568,1570.8678,547.4831,114.5870
anm,sac-default,None,2690,301106,13624.6968,-19447.7474,317.3667
anm,sac-default,None,2700,301200,13630.4267,-19539.8414,316.4740
anm,sac-default,None,2710,301314,13636.8406,-19362.4426,389.9843
anm,sac-default,None,2720,301416,13642.8467,-19509.4458,237.2438
anm,sac-default,None,2730,301564,13650.3655,-19463.4632,377.9483
anm,sac-default,None,2740,301661,13656.1772,-19590.9012,319.7057
anm,sac-default,None,2750,301775,13662.5383,-19418.8105,312.7748
anm,sac-default,None,2760,301868,13668.2729,-19517.6824,269.9265
anm,sac-default,None,2770,301986,13674.7547,-19355.0130,310.9103
anm,sac-default,None,2780,302106,13681.2988,-19559.9655,240.3094
anm,sac-default,None,2790,302240,13688.3613,-19468.4218,297.9780
anm,sac-default,None,2800,302346,13694.5184,-19630.2533,246.4682
anm,sac-default,None,2810,302480,13701.5298,-19572.4637,284.9797
anm,sac-default,None,2820,302556,13706.6412,-19526.0150,274.7837
anm,sac-default,None,2830,302661,13712.7065,-19554.7827,258.7010
anmp,td3-hard_on,nbrc,80,71680,2527.2333,-212.4747,7.8236
anm,sac-default,None,2840,302769,13718.8740,-19506.2721,341.0110
anm,sac-default,None,2850,302917,13726.4293,-19433.9167,377.7185
anm,sac-default,None,2860,303016,13732.3394,-19545.3712,285.4064
anm,sac-default,None,2870,303163,13739.8127,-19574.2522,199.3898
anm,sac-default,None,2880,303270,13746.0756,-19257.5639,352.7315
anm,sac-default,None,2890,303445,13754.5585,-19528.9088,330.0934
anm,sac-default,None,2900,303573,13761.4454,-19241.6608,556.7504
anm,sac-default,None,2910,303678,13767.5598,-19453.0996,240.0629
anm,sac-default,None,2920,303907,13777.8597,-19217.4885,531.2473
anm,sac-default,None,2930,304060,13785.6118,-19211.6029,523.5956
anm,sac-default,None,2940,304393,13799.2151,-19064.7375,634.0651
anmp,td3-hard,None,20,20000,616.7531,-230.8847,10.1985
anm,sac-default,None,2950,304694,13811.9245,-19201.2604,604.3981
anm,sac-default,None,2960,304896,13821.2827,-19465.0862,328.5491
anm,sac-default,None,2970,305111,13831.1531,-18976.4858,653.7602
anm,sac-default,None,2980,305295,13840.0631,-18794.4531,1055.8062
anm,sac-default,None,2990,305540,13850.7701,-19047.2128,687.9259
anm,sac-default,None,3000,305911,13865.9276,-19013.9581,749.1707
anm,sac-default,None,3010,306082,13874.1429,-18585.9443,894.6085
anm,sac-default,None,3020,306291,13883.6875,-18872.7318,866.8807
anm,sac-default,None,3030,306540,13894.4826,-18971.1359,591.2883
anm,sac-default,None,3040,306776,13904.9765,-19054.1992,816.7801
anm,sac-default,None,3050,306908,13912.0288,-19118.5550,631.5194
anm,sac-default,None,3060,306998,13917.7280,-19414.0990,415.5460
anm,sac-default,None,3070,307197,13926.9256,-19193.5810,639.8266
anm,sac-default,None,3080,307392,13935.9915,-19185.2832,640.8169
anm,sac-default,None,3090,307556,13944.0348,-19267.9688,651.5089
anm,sac-default,None,3100,307803,13954.8214,-18850.0709,880.7346
anm,sac-default,None,3110,308014,13964.3049,-19364.7718,398.0686
anm,sac-default,None,3120,308184,13972.6564,-19266.4105,695.5618
anm,sac-default,None,3130,308359,13981.0170,-19118.1530,732.0299
anm,sac-default,None,3140,308486,13987.8434,-19329.9334,481.9420
anm,sac-default,None,3150,308578,13993.4703,-19270.9813,733.4910
anm,sac-default,None,3160,308844,14004.8135,-19277.0183,407.5767
anmp,td3-hard_on,nbrc,90,80640,2846.1452,-169.7210,8.2379
anm,sac-default,None,3170,309030,14013.6148,-18819.3356,733.2545
anm,sac-default,None,3180,309168,14020.9143,-18796.2970,738.4071
anm,sac-default,None,3190,309311,14028.2579,-19077.3433,577.0175
anm,sac-default,None,3200,309564,14039.1699,-19323.3576,554.3578
anm,sac-default,None,3210,309746,14047.8141,-19110.3074,756.8624
anm,sac-default,None,3220,309852,14053.9109,-19141.4887,622.8152
anm,sac-default,None,3230,310068,14063.7899,-19180.1312,600.7849
anm,sac-default,None,3240,310267,14072.9881,-19416.4514,666.2431
anm,sac-default,None,3250,310455,14081.9220,-19198.9568,694.4344
anmp,td3-hard,None,30,30000,906.6861,-2626.0511,90.0043
anm,sac-default,None,3260,310632,14090.4575,-19220.4718,556.7029
anm,sac-default,None,3270,310838,14100.1253,-19357.9591,583.1234
anm,sac-default,None,3280,310966,14107.0114,-19247.5658,663.5480
anm,sac-default,None,3290,311169,14116.3675,-19200.7155,590.4280
anm,sac-default,None,3300,311411,14127.4708,-19206.9392,689.3707
anm,sac-default,None,3310,311571,14135.4431,-19269.1568,487.8896
anm,sac-default,None,3320,311731,14143.4304,-19204.4227,735.0546
anm,sac-default,None,3330,311928,14152.5518,-19425.7319,521.9122
anm,sac-default,None,3340,312123,14161.5940,-19200.5048,594.5581
anm,sac-default,None,3350,312334,14171.2394,-18969.9005,836.0965
anm,sac-default,None,3360,312566,14181.6268,-18975.8094,1035.1319
anm,sac-default,None,3370,312772,14191.0815,-18896.9377,1089.0654
anm,sac-default,None,3380,312978,14200.4916,-19184.7661,631.8662
anm,sac-default,None,3390,313289,14213.3265,-18966.2472,972.1765
anm,sac-default,None,3400,313464,14221.7303,-18796.1825,819.8900
anm,sac-default,None,3410,313627,14229.7674,-19238.4590,543.2448
anm,sac-default,None,3420,313840,14239.4170,-19232.6849,548.9557
anm,sac-default,None,3430,314061,14249.3591,-19309.5500,702.2553
anm,sac-default,None,3440,314301,14259.8944,-19356.1450,498.5755
anm,sac-default,None,3450,314488,14268.6907,-18960.5035,801.4405
anm,sac-default,None,3460,314721,14278.9450,-19122.3687,824.1581
anm,sac-default,None,3470,315002,14290.9699,-18839.9401,740.9925
anmp,td3-hard_on,nbrc,100,89600,3162.5388,-128.3194,5.4215
anm,sac-default,None,3480,315225,14300.9595,-18694.2677,842.4019
anm,sac-default,None,3490,315423,14310.1040,-19010.2313,986.5188
anm,sac-default,None,3500,315710,14322.4829,-18758.5414,1138.2079
anm,sac-default,None,3510,315965,14333.9246,-19065.6767,917.6003
anm,sac-default,None,3520,316169,14343.4653,-19164.9881,676.7577
anm,sac-default,None,3530,316438,14355.0458,-18263.6204,1384.4221
anm,sac-default,None,3540,316749,14368.0917,-19086.4090,748.0046
anmp,td3-hard,None,40,40000,1199.0269,-124.0378,5.8286
anm,sac-default,None,3550,317033,14380.1439,-18540.4582,954.9656
anm,sac-default,None,3560,317333,14392.8791,-19174.1585,820.8519
anm,sac-default,None,3570,317606,14404.7671,-19211.8799,492.6587
anm,sac-default,None,3580,317900,14417.3098,-19140.8391,605.1460
anm,sac-default,None,3590,318095,14426.4969,-18922.3295,956.4610
anm,sac-default,None,3600,318470,14441.5227,-18824.1775,906.6378
anm,sac-default,None,3610,318766,14454.1676,-18772.9776,1043.0629
anm,sac-default,None,3620,318957,14463.1548,-19085.4515,467.6830
anm,sac-default,None,3630,319204,14474.0023,-19270.6602,467.3749
anm,sac-default,None,3640,319426,14484.1282,-19047.2117,505.9119
anm,sac-default,None,3650,319781,14498.7243,-18698.2494,949.7233
anm,sac-default,None,3660,319934,14506.4409,-19137.9615,650.2716
anm,sac-default,None,3670,320114,14515.0479,-19357.5281,455.4476
anm,sac-default,None,3680,320399,14527.2052,-18942.1567,521.5478
anm,sac-default,None,3690,320622,14537.2251,-18616.3660,795.7670
anm,sac-default,None,3700,320840,14547.1787,-19167.6986,531.5826
anm,sac-default,None,3710,321091,14558.1122,-19092.4807,472.9051
anm,sac-default,None,3720,321315,14568.1833,-18775.8805,883.2136
anm,sac-default,None,3730,321655,14581.9490,-18982.2062,578.9140
anm,sac-default,None,3740,321921,14593.3345,-19146.2651,741.6687
anmp,td3-hard_on,nbrc,110,98560,3475.7867,-145.2465,3.9928
anm,sac-default,None,3750,322133,14603.0212,-19052.3060,876.6694
anm,sac-default,None,3760,322401,14614.6194,-19130.0911,724.8370
anm,sac-default,None,3770,322672,14626.2653,-18831.3080,970.4002
anm,sac-default,None,3780,322849,14634.8911,-19033.9374,609.5550
anm,sac-default,None,3790,323143,14647.7961,-18832.3563,808.1009
anm,sac-default,None,3800,323339,14657.0865,-18999.5963,617.9779
anm,sac-default,None,3810,323488,14664.6435,-19049.2198,797.3733
anmp,td3-hard,None,50,50000,1485.3779,-128.0395,6.2540
anm,sac-default,None,3820,323658,14672.9931,-18784.4476,838.9153
anm,sac-default,None,3830,323881,14683.1524,-19008.4825,610.1748
anm,sac-default,None,3840,324127,14693.9117,-19000.4528,561.4063
anm,sac-default,None,3850,324398,14705.6718,-18837.7877,637.9617
anm,sac-default,None,3860,324759,14720.4038,-19414.6469,469.9768
anm,sac-default,None,3870,324954,14729.6837,-19463.9947,405.1004
anm,sac-default,None,3880,325105,14737.3555,-19463.8600,374.3678
anm,sac-default,None,3890,325280,14745.9771,-19220.6405,535.3879
anm,sac-default,None,3900,325381,14751.9854,-19231.9118,514.3409
anm,sac-default,None,3910,325590,14761.5573,-19164.8341,578.9382
anm,sac-default,None,3920,325717,14768.4634,-18812.1389,891.8899
anm,sac-default,None,3930,326012,14780.8305,-18906.1753,730.4240
anm,sac-default,None,3940,326256,14791.4773,-18906.5769,835.7735
anm,sac-default,None,3950,326419,14799.5425,-19161.2988,543.8496
anm,sac-default,None,3960,326621,14808.8153,-19196.8428,377.2173
anm,sac-default,None,3970,326819,14818.0838,-19238.9118,523.1642
anm,sac-default,None,3980,327033,14827.8056,-19288.6974,565.0301
anm,sac-default,None,3990,327211,14836.4391,-18971.8750,754.6107
